ticker,name,sector,industry_big,market
2760.T,東京エレクトロン　デバイス,卸売業,商社・卸売,Prime
2762.T,ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,小売業,小売,Standard
2763.T,エフティグループ,卸売業,商社・卸売,Standard
2764.T,ひらまつ,小売業,小売,Standard
2767.T,円谷フィールズホールディングス,卸売業,商社・卸売,Prime
2768.T,双日,卸売業,商社・卸売,Prime
2769.T,ヴィレッジヴァンガードコーポレーション,小売業,小売,Standard
276A.T,ククレブ・アドバイザーズ,不動産業,不動産,Growth
2776.T,新都ホールディングス,卸売業,商社・卸売,Standard
2778.T,パレモ・ホールディングス,小売業,小売,Standard
277A.T,グロービング,サービス業,情報通信・サービスその他,Growth
2780.T,コメ兵ホールディングス,小売業,小売,Standard
2782.T,セリア,小売業,小売,Standard
2784.T,アルフレッサ　ホールディングス,卸売業,商社・卸売,Prime
2788.T,アップルインターナショナル,卸売業,商社・卸売,Standard
2789.T,カルラ,小売業,小売,Standard
278A.T,Ｔｅｒｒａ　Ｄｒｏｎｅ,精密機器,電機・精密,Growth
2790.T,ナフコ,小売業,小売,Standard
2791.T,大黒天物産,小売業,小売,Prime
2792.T,ハニーズホールディングス,小売業,小売,Prime
2795.T,日本プリメックス,卸売業,商社・卸売,Standard
2796.T,ファーマライズホールディングス,小売業,小売,Standard
2798.T,ワイズテーブルコーポレーション,小売業,小売,Standard
2801.T,キッコーマン,食料品,食品,Prime
2802.T,味の素,食料品,食品,Prime
2804.T,ブルドックソース,食料品,食品,Prime
2805.T,ヱスビー食品,食料品,食品,Standard
2806.T,ユタカフーズ,食料品,食品,Standard
2809.T,キユーピー,食料品,食品,Prime
280A.T,ＴＭＨ,卸売業,商社・卸売,Growth
2810.T,ハウス食品グループ本社,食料品,食品,Prime
2811.T,カゴメ,食料品,食品,Prime
2813.T,和弘食品,食料品,食品,Standard
2814.T,佐藤食品工業,食料品,食品,Standard
2815.T,アリアケジャパン,食料品,食品,Prime
2816.T,ダイショー,食料品,食品,Standard
2818.T,ピエトロ,食料品,食品,Standard
2819.T,エバラ食品工業,食料品,食品,Standard
281A.T,インフォメティス,情報・通信業,情報通信・サービスその他,Growth
2820.T,やまみ,食料品,食品,Standard
2831.T,はごろもフーズ,食料品,食品,Standard
285A.T,キオクシアホールディングス,電気機器,電機・精密,Prime
286A.T,ユカリア,サービス業,情報通信・サービスその他,Growth
2871.T,ニチレイ,食料品,食品,Prime
2872.T,セイヒョー,食料品,食品,Standard
2874.T,横浜冷凍,卸売業,商社・卸売,Prime
2875.T,東洋水産,食料品,食品,Prime
2876.T,デルソーレ,食料品,食品,Standard
2877.T,日東ベスト,食料品,食品,Standard
287A.T,黒田グループ,卸売業,商社・卸売,Standard
2882.T,イートアンドホールディングス,食料品,食品,Prime
2883.T,大冷,食料品,食品,Standard
2884.T,ヨシムラ・フード・ホールディングス,食料品,食品,Prime
288A.T,ラクサス・テクノロジーズ,サービス業,情報通信・サービスその他,Growth
2892.T,日本食品化工,食料品,食品,Standard
2894.T,石井食品,食料品,食品,Standard
2897.T,日清食品ホールディングス,食料品,食品,Prime
2901.T,ウェルディッシュ,食料品,食品,Standard
2903.T,シノブフーズ,食料品,食品,Standard
2904.T,一正蒲鉾,食料品,食品,Standard
2907.T,あじかん,食料品,食品,Standard
2908.T,フジッコ,食料品,食品,Prime
290A.T,Ｓｙｎｓｐｅｃｔｉｖｅ,情報・通信業,情報通信・サービスその他,Growth
2910.T,ロック・フィールド,食料品,食品,Prime
2911.T,旭松食品,食料品,食品,Standard
2914.T,日本たばこ産業,食料品,食品,Prime
2915.T,ケンコーマヨネーズ,食料品,食品,Prime
2916.T,仙波糖化工業,食料品,食品,Standard
2917.T,大森屋,食料品,食品,Standard
2918.T,わらべや日洋ホールディングス,食料品,食品,Prime
291A.T,リスキル,サービス業,情報通信・サービスその他,Growth
2922.T,なとり,食料品,食品,Prime
2923.T,サトウ食品,食料品,食品,Standard
2924.T,イフジ産業,食料品,食品,Standard
2926.T,篠崎屋,食料品,食品,Standard
2927.T,ＡＦＣ－ＨＤアムスライフサイエンス,食料品,食品,Standard
2929.T,ファーマフーズ,食料品,食品,Prime
2930.T,北の達人コーポレーション,化学,素材・化学,Prime
2931.T,ユーグレナ,食料品,食品,Prime
2932.T,ＳＴＩフードホールディングス,食料品,食品,Standard
2933.T,紀文食品,食料品,食品,Prime
2934.T,ジェイフロンティア,食料品,食品,Growth
2935.T,ピックルスホールディングス,食料品,食品,Prime
2936.T,ベースフード,食料品,食品,Growth
2937.T,サンクゼール,食料品,食品,Growth
2938.T,オカムラ食品工業,食料品,食品,Standard
2961.T,日本調理機,金属製品,建設・資材,Standard
2962.T,テクニスコ,金属製品,建設・資材,Standard
296A.T,令和アカウンティング・ホールディングス,サービス業,情報通信・サービスその他,Growth
2970.T,グッドライフカンパニー,不動産業,不動産,Standard
2975.T,スター・マイカ・ホールディングス,不動産業,不動産,Prime
2978.T,ツクルバ,不動産業,不動産,Growth
297A.T,アルピコホールディングス,小売業,小売,Standard
2980.T,ＳＲＥホールディングス,不動産業,不動産,Prime
2981.T,ランディックス,不動産業,不動産,Growth
2982.T,ＡＤワークスグループ,不動産業,不動産,Prime
2983.T,アールプランナー,不動産業,不動産,Growth
2984.T,ヤマイチエステート,不動産業,不動産,Standard
2986.T,ＬＡホールディングス,不動産業,不動産,Growth
298A.T,ＧＶＡ　ＴＥＣＨ,情報・通信業,情報通信・サービスその他,Growth
2991.T,ランドネット,不動産業,不動産,Standard
2993.T,長栄,不動産業,不動産,Standard
2997.T,ストレージ王,不動産業,不動産,Growth
2998.T,クリアル,不動産業,不動産,Growth
2999.T,ホームポジション,不動産業,不動産,Standard
299A.T,クラシル,サービス業,情報通信・サービスその他,Growth
3001.T,片倉工業,繊維製品,素材・化学,Standard
3002.T,グンゼ,繊維製品,素材・化学,Prime
3003.T,ヒューリック,不動産業,不動産,Prime
3004.T,神栄,卸売業,商社・卸売,Standard
300A.T,ＭＩＣ,サービス業,情報通信・サービスその他,Standard
3010.T,ポラリス・ホールディングス,サービス業,情報通信・サービスその他,Standard
3011.T,バナーズ,小売業,小売,Standard
3020.T,アプライド,小売業,小売,Standard
3021.T,パシフィックネット,サービス業,情報通信・サービスその他,Standard
3023.T,ラサ商事,卸売業,商社・卸売,Standard
3024.T,クリエイト,卸売業,商社・卸売,Standard
3028.T,アルペン,小売業,小売,Prime
302A.T,ビースタイルホールディングス,サービス業,情報通信・サービスその他,Growth
3030.T,ハブ,小売業,小売,Standard
3031.T,ラクーンホールディングス,情報・通信業,情報通信・サービスその他,Prime
3034.T,クオールホールディングス,小売業,小売,Prime
3035.T,ケイティケイ,卸売業,商社・卸売,Standard
3036.T,アルコニックス,卸売業,商社・卸売,Prime
3038.T,神戸物産,卸売業,商社・卸売,Prime
303A.T,ｖｉｓｕｍｏ,情報・通信業,情報通信・サービスその他,Growth
3040.T,ソリトンシステムズ,情報・通信業,情報通信・サービスその他,Prime
3041.T,ビューティカダンホールディングス,卸売業,商社・卸売,Standard
3042.T,セキュアヴェイル,情報・通信業,情報通信・サービスその他,Growth
3045.T,カワサキ,卸売業,商社・卸売,Standard
3046.T,ジンズホールディングス,小売業,小売,Prime
3048.T,ビックカメラ,小売業,小売,Prime
304A.T,フォルシア,情報・通信業,情報通信・サービスその他,Growth
3050.T,ＤＣＭホールディングス,小売業,小売,Prime
3053.T,ペッパーフードサービス,小売業,小売,Standard
3054.T,ハイパー,卸売業,商社・卸売,Standard
3058.T,三洋堂ホールディングス,小売業,小売,Standard
3059.T,ヒラキ,小売業,小売,Standard
3063.T,ジェイグループホールディングス,小売業,小売,Growth
3064.T,ＭｏｎｏｔａＲＯ,小売業,小売,Prime
3065.T,ライフフーズ,小売業,小売,Standard
3067.T,東京一番フーズ,小売業,小売,Standard
3068.T,ＷＤＩ,小売業,小売,Standard
3069.T,ＪＦＬＡホールディングス,食料品,食品,Standard
3070.T,ジェリービーンズグループ,卸売業,商社・卸売,Growth
3071.T,ストリーム,小売業,小売,Standard
3073.T,ＤＤグループ,小売業,小売,Prime
3075.T,銚子丸,小売業,小売,Standard
3076.T,あい　ホールディングス,卸売業,商社・卸売,Prime
3077.T,ホリイフードサービス,小売業,小売,Standard
3079.T,ディーブイエックス,卸売業,商社・卸売,Standard
3080.T,ジェーソン,小売業,小売,Standard
3082.T,きちりホールディングス,小売業,小売,Standard
3083.T,スターシーズ,小売業,小売,Standard
3086.T,Ｊ．フロント　リテイリング,小売業,小売,Prime
3087.T,ドトール・日レスホールディングス,小売業,小売,Prime
3088.T,マツキヨココカラ＆カンパニー,小売業,小売,Prime
3089.T,テクノアルファ,卸売業,商社・卸売,Standard
3091.T,ブロンコビリー,小売業,小売,Prime
3092.T,ＺＯＺＯ,小売業,小売,Prime
3093.T,トレジャー・ファクトリー,小売業,小売,Prime
3094.T,スーパーバリュー,小売業,小売,Standard
3096.T,オーシャンシステム,小売業,小売,Standard
3097.T,物語コーポレーション,小売業,小売,Prime
3099.T,三越伊勢丹ホールディングス,小売業,小売,Prime
3101.T,東洋紡,化学,素材・化学,Prime
3103.T,ユニチカ,繊維製品,素材・化学,Prime
3104.T,富士紡ホールディングス,繊維製品,素材・化学,Prime
3105.T,日清紡ホールディングス,電気機器,電機・精密,Prime
3106.T,倉敷紡績,繊維製品,素材・化学,Prime
3107.T,ダイワボウホールディングス,卸売業,商社・卸売,Prime
3109.T,シキボウ,繊維製品,素材・化学,Prime
3110.T,日東紡績,ガラス・土石製品,建設・資材,Prime
3111.T,オーミケンシ,繊維製品,素材・化学,Standard
3113.T,ＵＮＩＶＡ・Ｏａｋホールディングス,証券、商品先物取引業,金融（除く銀行）,Standard
3116.T,トヨタ紡織,輸送用機器,自動車・輸送機,Prime
3121.T,マーチャント・バンカーズ,サービス業,情報通信・サービスその他,Standard
3123.T,サイボー,繊維製品,素材・化学,Standard
3131.T,シンデン・ハイテックス,卸売業,商社・卸売,Standard
3132.T,マクニカホールディングス,卸売業,商社・卸売,Prime
3133.T,海帆,小売業,小売,Growth
3134.T,Ｈａｍｅｅ,小売業,小売,Standard
3135.T,マーケットエンタープライズ,小売業,小売,Prime
3137.T,ファンデリー,小売業,小売,Growth
3138.T,富士山マガジンサービス,小売業,小売,Growth
3139.T,ラクト・ジャパン,卸売業,商社・卸売,Prime
3140.T,ＢＲＵＮＯ,卸売業,商社・卸売,Growth
3141.T,ウエルシアホールディングス,小売業,小売,Prime
3143.T,オーウイル,卸売業,商社・卸売,Standard
3148.T,クリエイトＳＤホールディングス,小売業,小売,Prime
3150.T,グリムス,電気・ガス業,電力・ガス,Prime
3151.T,バイタルケーエスケー・ホールディングス,卸売業,商社・卸売,Prime
